Proposal,Observation,Instrument,Filter,Moving,Polygon,Exp Start,Exp End,Asteroids
3707,jw03707-c1058_t005_miri_f770w,MIRI,F770W,No,Polygon 52.80878702599998 -52.01447042300003 52.724556473999996 -51.98346726399998 52.84856537200001 -51.85545232800003 52.93264125799998 -51.88636712899998,2024-09-15 03:28:43.480,2024-09-15 04:41:25.900,
3707,jw03707-c1059_t006_miri_f2100w,MIRI,F2100W,No,Polygon 59.59271981699985 -67.64008979099981 59.609913303000106 -67.57999755699976 59.9988593859998 -67.59566763200007 59.98264695700014 -67.65579984100023,2023-11-25 21:55:03.484,2023-11-25 23:16:19.330,
3707,jw03707-c1059_t006_miri_f770w,MIRI,F770W,No,Polygon 59.59272186099985 -67.64008263700009 59.609913491999976 -67.57999032600023 59.99885992299992 -67.59565866499973 59.98264935300021 -67.65579094600005,2023-11-25 21:44:05.775,2023-11-25 23:00:13.570,
3707,jw03707-c1060_t007_miri_f2100w,MIRI,F2100W,No,Polygon 63.52383330199992 -56.154847242999985 63.44847171499982 -56.111496468 63.62829448700021 -56.01409348699997 63.70366751499976 -56.057334732,2023-10-11 09:01:24.594,2023-10-11 09:52:25.529,
3707,jw03707-c1060_t007_miri_f770w,MIRI,F770W,No,Polygon 63.52383048600002 -56.15484613300002 63.44846898199973 -56.11149531500001 63.628291930999964 -56.01409243800001 63.70366487600027 -56.057333727,2023-10-11 08:51:11.301,2023-10-11 09:36:08.698,
3707,jw03707-c1061_t008_miri_f2100w,MIRI,F2100W,No,Polygon 64.36518009800021 -62.901176748000026 64.22958787599993 -62.878795195999814 64.34766463000008 -62.72987627500023 64.48266126100009 -62.752144803999904,2023-09-14 04:18:54.141,2023-09-14 06:10:16.577,
3707,jw03707-c1061_t008_miri_f770w,MIRI,F770W,No,Polygon 64.36516400299982 -62.90117577500023 64.22957154700012 -62.87879452199977 64.34764672800023 -62.72987534000016 64.48264358800002 -62.752143572000264,2023-09-14 04:10:12.432,2023-09-14 05:54:13.634,
3707,jw03707-c1062_t009_miri_f2100w,MIRI,F2100W,No,Polygon 70.31729879700012 -2.751078375999997 70.3754386540002 -2.7344271060000005 70.41660006900021 -2.877787268999997 70.35845364699988 -2.8944405850000003,2024-02-05 15:20:37.248,2024-02-05 16:40:32.582,
3707,jw03707-c1062_t009_miri_f770w,MIRI,F770W,No,Polygon 70.31730604300027 -2.7510758809999993 70.37544588900012 -2.734424571999997 70.41660739800017 -2.877784709 70.35846098700004 -2.8944380640000027,2024-02-05 15:12:01.043,2024-02-05 16:24:29.639,
3707,jw03707-c1063_t010_miri_f2100w,MIRI,F2100W,No,Polygon 75.3949255530002 -69.67454367800002 75.24441175499973 -69.64438757299985 75.44451131299999 -69.52317244699984 75.59445193200008 -69.55315738100023,2023-10-05 07:27:38.398,2023-10-05 08:23:19.653,
3707,jw03707-c1063_t010_miri_f770w,MIRI,F770W,No,Polygon 75.39490130500002 -69.67453879499985 75.24438805100007 -69.64438238299974 75.44448959499981 -69.5231676650001 75.5944296799998 -69.55315290500008,2023-10-05 07:17:41.745,2023-10-05 08:07:02.822,
3707,jw03707-c1064_t011_miri_f2100w,MIRI,F2100W,No,Polygon 76.19200019000029 -37.90761460100003 76.24821685300005 -37.866652161000005 76.38460311299998 -37.982937722000024 76.32837353300019 -38.02396505699998,2024-01-17 16:47:03.030,2024-01-17 18:51:08.665,
3707,jw03707-c1064_t011_miri_f770w,MIRI,F770W,No,Polygon 76.19200721099989 -37.90760909999998 76.2482237410001 -37.86664654899998 76.38461035699993 -37.982931843 76.32838091100007 -38.02395928800001,2024-01-17 16:38:26.889,2024-01-17 18:35:02.906,
3707,jw03707-c1065_t013_miri_f2100w,MIRI,F2100W,No,Polygon 86.61566843199977 -34.24031748299997 86.63342745400008 -34.181775246000015 86.79749911000012 -34.21568961400002 86.77984706500013 -34.27425543900003,2023-12-27 08:05:17.029,2023-12-27 08:55:33.548,
3707,jw03707-c1065_t013_miri_f770w,MIRI,F770W,No,Polygon 86.61567104599996 -34.24030880899999 86.63343058200016 -34.18176668 86.79750192399985 -34.215682036999986 86.77984936400017 -34.27424775500001,2023-12-27 07:56:26.999,2023-12-27 08:39:19.469,
3707,jw03707-c1066_t014_miri_f2100w,MIRI,F2100W,No,Polygon 101.38611887200004 -18.123735318000026 101.43916918700003 -18.09051086399999 101.52557809000024 -18.215019707999996 101.47250637399986 -18.248267865999978,2024-02-08 11:47:59.852,2024-02-08 13:06:54.193,
3707,jw03707-c1066_t014_miri_f770w,MIRI,F770W,No,Polygon 101.38612580099982 -18.123730530000003 101.43917620399984 -18.090506204999983 101.52558477099981 -18.21501526 101.47251296699999 -18.24826328900003,2024-02-08 11:39:18.142,2024-02-08 12:50:37.362,
3707,jw03707-c1067_t015_miri_f2100w,MIRI,F2100W,No,Polygon 124.66648235900014 -25.380338708000014 124.7485476500003 -25.387565625999983 124.73255319300023 -25.53609922300002 124.65038751000021 -25.528863359999974,2024-04-10 10:29:45.269,2024-04-10 12:48:47.223,
3707,jw03707-c1067_t015_miri_f770w,MIRI,F770W,No,Polygon 124.66649161199982 -25.380338716999983 124.74855689300016 -25.387565731 124.73256222300013 -25.536099309999994 124.65039654999995 -25.528863351000012,2024-04-10 10:21:06.312,2024-04-10 12:32:35.960,
3707,jw03707-c1068_t016_miri_f2100w,MIRI,F2100W,No,Polygon 137.60539461000008 7.154144408000025 137.662740289 7.134029931000007 137.6126529680002 6.993420161000004 137.55532256899974 7.013528513999988,2024-04-21 16:24:54.860,2024-04-21 17:51:02.161,
3707,jw03707-c1068_t016_miri_f770w,MIRI,F770W,No,Polygon 137.60540181599976 7.154142351999993 137.6627475639998 7.134028071000012 137.61266072999982 6.993418129000027 137.55533026099994 7.013526287000013,2024-04-21 16:16:07.583,2024-04-21 17:34:59.154,
3707,jw03707-c1069_t017_miri_f2100w,MIRI,F2100W,No,Polygon 143.05818606100016 21.620978138999988 143.1321071699998 21.592007003999978 143.06207980599996 21.43746418299999 142.98822335799986 21.466404516999997,2024-04-30 19:34:47.282,2024-05-01 00:08:58.092,"['2014 WX577', '1996 NA3', '2016 GC90', '2016 VO10', '2020 BQ116']"
3707,jw03707-c1069_t017_miri_f770w,MIRI,F770W,No,Polygon 143.05819221500002 21.62097561800001 143.1321442359998 21.591993358000018 143.0621188959997 21.437449746999977 142.98823156399993 21.466401193000017,2024-04-30 19:24:53.380,2024-04-30 23:52:41.261,"['2014 WX577', '1996 NA3', '2016 GC90', '2016 VO10', '2020 BQ116']"
3707,jw03707-c1070_t018_miri_f2100w,MIRI,F2100W,No,Polygon 146.38500703300025 -31.067516671999986 146.49135520400003 -31.08603326100001 146.45234337499974 -31.250491068999978 146.34581812300013 -31.231942294000007,2024-05-04 05:46:12.265,2024-05-04 11:50:20.637,
3707,jw03707-c1070_t018_miri_f770w,MIRI,F770W,No,Polygon 146.38501577100024 -31.067518011000008 146.49136399300016 -31.086034393999988 146.45235259899974 -31.250492278999975 146.3458272969998 -31.231943709999996,2024-05-04 05:37:30.555,2024-05-04 11:34:14.942,
3707,jw03707-c1071_t019_miri_f2100w,MIRI,F2100W,No,Polygon 147.4865226360002 -73.8049289019998 147.70250418300014 -73.80763837399977 147.67922856299975 -73.95664931800007 147.46129874400006 -73.95391535199994,2024-05-12 14:42:14.994,2024-05-12 16:01:03.768,
3707,jw03707-c1071_t019_miri_f770w,MIRI,F770W,No,Polygon 147.48656335600012 -73.80492782299997 147.70254467399974 -73.80763869100014 147.67925655100026 -73.95664948500007 147.4613269699998 -73.95391410999989,2024-05-12 14:33:36.037,2024-05-12 15:44:58.009,
3707,jw03707-c1072_t020_miri_f2100w,MIRI,F2100W,No,Polygon 152.29471602799998 -28.946886146 152.36139492299986 -28.962325615000022 152.3177736719998 -29.106507331000003 152.25100814499976 -29.091046289000005,2024-05-12 16:50:49.739,2024-05-12 18:09:10.800,
3707,jw03707-c1072_t020_miri_f770w,MIRI,F770W,No,Polygon 152.29472240800015 -28.94688719500001 152.3614016299997 -28.96232558500001 152.31778343100027 -29.10650800700002 152.25101757499985 -29.091048045000026,2024-05-12 16:42:10.781,2024-05-12 17:53:02.289,
3707,jw03707-c1074_t024_miri_f2100w,MIRI,F2100W,No,Polygon 165.85355391900032 -22.96728865100001 165.92515832800004 -22.984551484999997 165.88411473799994 -23.128831183999978 165.81243884799983 -23.111549845999974,2024-05-15 07:53:53.821,2024-05-15 09:16:52.386,
3707,jw03707-c1074_t024_miri_f770w,MIRI,F770W,No,Polygon 165.8535633680002 -22.967290422000005 165.92516764099986 -22.984553741000003 165.88412289399974 -23.12883316299998 165.81244714100012 -23.11155133800001,2024-05-15 07:45:12.112,2024-05-15 09:00:43.875,
3707,jw03707-c1075_t025_miri_f2100w,MIRI,F2100W,No,Polygon 165.90008859799983 18.245752873000015 165.95513780999988 18.215549308000018 165.8766402029997 18.086403390999983 165.82161812699985 18.11658462600003,2024-04-25 10:28:44.779,2024-04-25 11:47:44.625,
3707,jw03707-c1075_t025_miri_f770w,MIRI,F770W,No,Polygon 165.90009624799995 18.245749297000017 165.9551454410002 18.215545702000007 165.87664775700017 18.08639982700001 165.82162570000017 18.116581092000015,2024-04-25 10:20:08.574,2024-04-25 11:31:30.546,
3707,jw03707-c1076_t026_miri_f2100w,MIRI,F2100W,No,Polygon 166.46742638899974 0.0841538069999999 166.53608093200017 0.055244632 166.4748671130002 -0.09012805999999997 166.40621255600004 -0.06121885799999995,2024-04-30 00:26:54.793,2024-04-30 02:51:10.346,"['2014 OF361', '2020 BJ155']"
3707,jw03707-c1076_t026_miri_f770w,MIRI,F770W,No,Polygon 166.46743420500005 0.08415117699999976 166.53608867700015 0.05524183100000002 166.47487449499985 -0.09013070900000023 166.40622000900012 -0.06122133600000027,2024-04-30 00:17:34.235,2024-04-30 02:34:50.763,"['2014 OF361', '2020 BJ155']"
3707,jw03707-c1077_t027_miri_f2100w,MIRI,F2100W,No,Polygon 168.81610991600013 14.898462298000025 168.87108579699986 14.869773886999985 168.79780101399982 14.738542067000017 168.7428487359999 14.767213101000005,2024-06-02 22:19:13.899,2024-06-02 23:09:33.235,
3707,jw03707-c1077_t027_miri_f770w,MIRI,F770W,No,Polygon 168.81611675099987 14.898459310000025 168.87109258799987 14.86977082200002 168.79780760999998 14.738539104000001 168.74285537599977 14.767210213999975,2024-06-02 22:09:33.886,2024-06-02 22:53:27.476,
3707,jw03707-c1078_t028_miri_f2100w,MIRI,F2100W,No,Polygon 169.60346050600012 -32.69531203600001 169.68016087900025 -32.732521045 169.58773481200018 -32.867241682 169.51095695700008 -32.82997627499998,2024-06-13 19:17:53.226,2024-06-13 21:34:22.540,
3707,jw03707-c1078_t028_miri_f770w,MIRI,F770W,No,Polygon 169.60347007600018 -32.69531585299998 169.68017005099972 -32.732525447000015 169.58774252499987 -32.86724537900003 169.5109650690002 -32.82997938599998,2024-06-13 19:09:03.197,2024-06-13 21:18:08.525,
3707,jw03707-c1079_t029_miri_f2100w,MIRI,F2100W,No,Polygon 170.0578788950002 18.467933386000006 170.1136040509998 18.438875367000012 170.04259632700018 18.316279760000015 169.9868988420002 18.345317114000007,2024-06-02 20:50:28.465,2024-06-02 21:41:04.440,['2007 YH68']
3707,jw03707-c1079_t029_miri_f770w,MIRI,F770W,No,Polygon 170.05788662599994 18.467929680999998 170.11361170999993 18.438871539999983 170.04260369000005 18.31627608800002 169.98690627700023 18.345313562999987,2024-06-02 20:40:01.283,2024-06-02 21:24:44.793,['2007 YH68']
3707,jw03707-c1080_t030_miri_f2100w,MIRI,F2100W,No,Polygon 185.43569619400014 14.714101723000018 185.48808785600002 14.681385442000002 185.40967920700004 14.563850109999983 185.35730392500008 14.596548866000024,2024-06-18 01:31:07.263,2024-06-18 02:21:01.574,['2020 HC128']
3707,jw03707-c1080_t030_miri_f770w,MIRI,F770W,No,Polygon 185.43570288999973 14.714099043000019 185.48809491700013 14.681383311000022 185.40968758399998 14.563847157000028 185.35731193799992 14.596545363999992,2024-06-18 01:22:22.737,2024-06-18 02:04:55.879,['2020 HC128']
3707,jw03707-c1081_t031_miri_f2100w,MIRI,F2100W,No,Polygon 186.84204857500006 9.530441673000015 186.89471690999983 9.499775904000016 186.82262391899985 9.379305821999989 186.76996759999992 9.409960856999982,2024-06-13 17:38:23.952,2024-06-13 18:28:21.079,['2022 WQ21']
3707,jw03707-c1081_t031_miri_f770w,MIRI,F770W,No,Polygon 186.84209048899987 9.530418649000012 186.89473222200016 9.499769043000013 186.82264041800028 9.379298270999978 186.77001069499985 9.40993714700002,2024-06-13 17:29:39.490,2024-06-13 18:12:04.248,['2022 WQ21']
3707,jw03707-c1082_t032_miri_f2100w,MIRI,F2100W,No,Polygon 187.29042226999985 3.6799598409999987 187.3421488389999 3.6487533580000013 187.26963381800005 3.5290333209999973 187.21791156899982 3.560235698,2024-06-08 09:11:52.835,2024-06-08 10:01:30.507,
3707,jw03707-c1082_t032_miri_f770w,MIRI,F770W,No,Polygon 187.2904539340002 3.6799414090000004 187.34215409299995 3.6487508789999987 187.26963910800018 3.5290308200000027 187.21794326700004 3.5602172469999993,2024-06-08 09:03:13.878,2024-06-08 09:45:24.812,
3707,jw03707-c1083_t033_miri_f2100w,MIRI,F2100W,No,Polygon 187.9595369340001 4.0487737070000005 188.01171511800007 4.018225715 187.9360479049999 3.889603385999999 187.88387504700026 3.9201466230000017,2024-06-08 11:12:27.440,2024-06-08 12:31:19.030,['2005 SH105']
3707,jw03707-c1083_t033_miri_f770w,MIRI,F770W,No,Polygon 187.95953760999978 4.04875936 188.01171585399987 4.018211470999997 187.935970757 3.889456142 187.8837978450002 3.919999271000002,2024-06-08 11:03:56.867,2024-06-08 12:15:02.199,['2005 SH105']
3707,jw03707-c1084_t034_miri_f2100w,MIRI,F2100W,No,Polygon 188.62945309700032 2.312736844000002 188.71019118599983 2.2670148289999985 188.63652554599975 2.137133069999997 188.55579224700017 2.1828511030000017,2024-06-13 13:44:16.414,2024-06-13 17:06:26.396,"['2017 SV139', '2014 RW4']"
3707,jw03707-c1084_t034_miri_f770w,MIRI,F770W,No,Polygon 188.62945980599974 2.312733261000002 188.71019795100017 2.2670113450000007 188.63653246799973 2.137129496000001 188.5557991140002 2.1828474309999977,2024-06-13 13:35:29.136,2024-06-13 16:50:23.389,"['2017 SV139', '2014 RW4']"
3707,jw03707-c1085_t035_miri_f2100w,MIRI,F2100W,No,Polygon 188.76554335600022 15.657838260000002 188.81684833799983 15.623230837000028 188.73353971499998 15.508643915000023 188.68224931699987 15.543232042000026,2024-06-16 09:41:09.027,2024-06-16 10:30:57.834,
3707,jw03707-c1085_t035_miri_f770w,MIRI,F770W,No,Polygon 188.7655458059998 15.657838072999985 188.8168511400001 15.623231132999994 188.7335436789999 15.508643427000008 188.68225293099994 15.543231070999969,2024-06-16 09:32:35.637,2024-06-16 10:14:54.891,
3707,jw03707-c1086_t036_miri_f2100w,MIRI,F2100W,No,Polygon 188.89501044599984 14.612619128000015 188.96039575699982 14.573310304999998 188.8790581490002 14.446546154999995 188.81369585800002 14.485832466000025,2024-06-08 13:05:57.546,2024-06-08 15:22:32.428,
3707,jw03707-c1086_t036_miri_f770w,MIRI,F770W,No,Polygon 188.89501572300017 14.612616107999983 188.9604017459999 14.573308393000016 188.8790664299999 14.446542863999976 188.81370343 14.485828067000016,2024-06-08 12:57:15.836,2024-06-08 15:06:15.597,
3707,jw03707-c1087_t037_miri_f2100w,MIRI,F2100W,No,Polygon 189.2427138360001 13.275818719000007 189.29852382100017 13.249382375999982 189.22734772899972 13.10696986100003 189.1715625580002 13.133390806999993,2024-06-19 20:09:41.477,2024-06-19 21:56:31.977,
3707,jw03707-c1087_t037_miri_f770w,MIRI,F770W,No,Polygon 189.24272209599974 13.275815383 189.29853196700014 13.24937881500002 189.227355269 13.106966587000011 189.1715702109998 13.133387759000026,2024-06-19 20:01:02.519,2024-06-19 21:40:26.217,
3707,jw03707-c1088_t038_miri_f2100w,MIRI,F2100W,No,Polygon 189.2849669310002 14.324914879999978 189.3370170019998 14.291714461999998 189.25242883 14.167138207999987 189.20039504900012 14.200320304999977,2024-06-08 15:55:53.312,2024-06-08 17:19:16.837,
3707,jw03707-c1088_t038_miri_f770w,MIRI,F770W,No,Polygon 189.28497419900023 14.324910861000012 189.33702424899977 14.291710413000024 189.2524360049998 14.167134206000023 189.20040224400012 14.200316331999987,2024-06-08 15:47:14.354,2024-06-08 17:03:02.758,
3707,jw03707-c1089_t039_miri_f2100w,MIRI,F2100W,No,Polygon 189.48893069899998 11.921923045999977 189.53782788100017 11.885088430000025 189.44488673700016 11.76690715999999 189.39599817700014 11.803725845999992,2024-06-08 17:48:33.433,2024-06-08 19:11:26.430,
3707,jw03707-c1089_t039_miri_f770w,MIRI,F770W,No,Polygon 189.4889379230003 11.921918230000022 189.53783492500003 11.885083385999991 189.44489320499983 11.766902548999976 189.396004826 11.803721465000022,2024-06-08 17:39:51.724,2024-06-08 18:55:23.487,
3707,jw03707-c1090_t040_miri_f2100w,MIRI,F2100W,No,Polygon 191.00720592400012 13.245929030000013 191.0761736229999 13.213726549999993 191.01401392200017 13.087535877000022 190.94507357100022 13.119721785000024,2024-06-22 16:56:28.451,2024-06-22 18:15:22.792,
3707,jw03707-c1090_t040_miri_f770w,MIRI,F770W,No,Polygon 191.00721267000003 13.245926961000029 191.07618073400027 13.213725223000003 191.0140224669999 13.087533879999972 190.94508175100003 13.119719045999979,2024-06-22 16:47:46.741,2024-06-22 17:59:08.777,
3707,jw03707-c1091_t041_miri_f2100w,MIRI,F2100W,No,Polygon 191.9829988639998 13.871759239 192.03560844200013 13.842054095999984 191.95905626100028 13.714194364000019 191.90646576100025 13.743883239000017,2024-06-21 01:02:44.591,2024-06-21 02:20:51.701,
3707,jw03707-c1091_t041_miri_f770w,MIRI,F770W,No,Polygon 191.98300646200002 13.871755804999973 192.03561601300024 13.84205061899999 191.95906372199994 13.714190949999999 191.9064732480002 13.743879868000022,2024-06-21 00:53:54.498,2024-06-21 02:04:48.758,
3707,jw03707-c1093_t043_miri_f2100w,MIRI,F2100W,No,Polygon 192.7747607559998 -6.2734112569999905 192.84262889900015 -6.304860952999974 192.78312535100008 -6.431711399999998 192.71524410300023 -6.4002539359999755,2024-06-08 21:23:51.565,2024-06-08 22:42:45.906,
3707,jw03707-c1093_t043_miri_f770w,MIRI,F770W,No,Polygon 192.7747684759999 -6.273414352000028 192.8426365890002 -6.304864112000028 192.78313291999999 -6.431714503000016 192.71525170099986 -6.400256974999977,2024-06-08 21:14:53.215,2024-06-08 22:26:26.323,
3707,jw03707-c1094_t044_miri_f2100w,MIRI,F2100W,No,Polygon 193.62022125099978 -10.41862793699998 193.68594531399987 -10.449703605 193.62460742899984 -10.575146946000002 193.55886285599973 -10.544058652999983,2024-06-12 18:12:53.474,2024-06-12 19:31:45.000,"['2012 TF229', '2017 EC40', '2006 VT137']"
3707,jw03707-c1094_t044_miri_f770w,MIRI,F770W,No,Polygon 193.62022975600016 -10.418631573999987 193.685953535 -10.449707823999994 193.62461450100014 -10.575150621999983 193.55887021199973 -10.544061746999981,2024-06-12 18:04:06.197,2024-06-12 19:15:42.057,"['2011 WM103', '2012 TF229', '2017 EC40', '2006 VT137']"
3707,jw03707-c1095_t045_miri_f2100w,MIRI,F2100W,No,Polygon 194.233577 21.79083513599998 194.287986772 21.757887636000028 194.20577650699985 21.640722440999983 194.15139222500005 21.673643117000026,2024-06-18 02:56:30.074,2024-06-18 03:46:18.881,
3707,jw03707-c1095_t045_miri_f770w,MIRI,F770W,No,Polygon 194.2336082360003 21.790853573000028 194.2880179510002 21.757905981999993 194.20578935600014 21.640715111999974 194.15140513500026 21.673635873000027,2024-06-18 02:47:40.044,2024-06-18 03:30:13.186,
3707,jw03707-c1096_t046_miri_f2100w,MIRI,F2100W,No,Polygon 196.09300475299997 -5.439889427999999 196.14655083700004 -5.468192093000001 196.07628109100006 -5.599912987 196.02272646399987 -5.571604033,2024-06-08 23:11:45.926,2024-06-09 00:30:34.700,
